DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
3623.0,69.558,66.981,107.604,2.558,128.745,10.174,100.311,83.959,2.125,15.199,9.862,6.73,84.419,3.305,154.099
3623.125,71.425,66.981,107.604,2.564,130.532,10.233,69.069,57.364,2.223,15.167,9.348,6.727,84.422,3.165,151.688
3623.25,73.316,66.981,107.604,2.571,134.087,10.453,44.91,37.405,2.358,14.849,8.807,6.754,84.425,3.05,149.306
3623.375,74.38,66.919,108.486,2.569,137.02,10.725,34.008,28.552,2.55,14.123,8.241,6.712,84.963,2.954,149.995
3623.5,74.501,66.687,109.819,2.556,137.72,10.918,30.316,25.519,2.735,13.195,7.885,6.734,86.22,2.839,154.749
3623.625,74.649,66.493,111.175,2.536,137.015,10.929,28.594,24.079,2.855,12.287,7.766,6.729,87.932,2.711,162.048
3623.75,75.068,66.517,112.106,2.517,136.66,10.728,27.524,23.236,2.945,11.299,7.914,6.763,88.858,2.588,168.711
3623.875,74.749,66.517,112.106,2.507,137.281,10.421,26.591,22.578,3.009,10.509,8.143,6.731,88.988,2.507,172.554
3624.0,73.787,66.359,112.106,2.506,137.758,10.154,25.646,21.933,3.019,10.473,8.258,6.724,89.148,2.472,172.643
3624.125,73.381,66.313,112.106,2.515,137.96,9.822,25.326,21.777,2.981,11.013,8.168,6.712,89.291,2.467,169.632
3624.25,72.509,66.305,112.106,2.53,138.493,9.229,26.471,22.808,2.932,11.571,8.018,6.752,89.299,2.447,164.108
3624.375,70.45,66.281,112.075,2.548,140.282,8.443,29.26,25.213,2.884,12.098,7.872,6.779,89.325,2.414,157.681
3624.5,69.088,66.241,111.866,2.562,142.949,7.803,34.217,29.545,2.829,12.654,7.676,6.783,89.3,2.363,152.376
3624.625,68.505,66.241,110.336,2.569,143.342,7.573,42.49,36.88,2.752,13.288,7.261,6.769,88.28,2.364,150.1
3624.75,67.444,65.685,107.882,2.568,139.188,7.713,55.402,48.36,2.699,13.791,6.585,6.754,86.945,2.364,150.327
3624.875,66.435,64.967,105.965,2.564,131.864,8.07,71.325,62.365,2.693,14.105,6.012,6.746,85.961,2.364,151.894
3625.0,65.748,64.211,104.766,2.557,125.175,8.608,84.883,73.995,2.734,14.46,5.712,6.731,85.79,2.259,154.172
3625.125,64.691,63.014,104.157,2.551,121.095,9.376,91.171,78.958,2.848,15.369,5.356,6.754,86.225,2.206,156.64
