DEPTH,AC,DTC,DTS,DEN,GR,CNL,LLD,LLS,K,TH,U,DEVI,SHMAX,TOC,PERM
4150.0,186.8906,70.756,127.602,2.3617,82.6817,29.121,,,1.4205,8.8248,5.7739,0.488,119.419,,
4150.6,188.9429,70.7947,129.2342,2.3405,82.9615,29.7633,,,1.5297,7.7647,6.1411,0.5259,120.6095,,
4150.7,189.1948,70.8496,129.5279,2.333,85.2058,30.8477,,,1.5294,7.9086,6.1746,0.5259,120.8265,,
4150.8,189.5406,70.8808,129.7949,2.3343,87.5734,31.576,,,1.5131,8.1427,6.2034,0.5259,120.828,,
4151.2,191.5321,70.9584,130.1208,2.3397,85.5223,31.3275,,,1.4459,8.3776,6.0586,0.5258,121.0162,,
4151.4,191.9867,71.0068,129.7083,2.327,81.5214,31.4625,,49364.8438,1.5167,8.2834,5.6459,0.5257,120.7311,,
4151.7,191.4348,70.8995,128.7031,2.4734,82.2723,31.3266,,28139.8262,1.698,7.9832,5.2365,0.5257,120.1749,,
4152.2,191.9468,70.9416,127.6319,2.0637,81.5818,32.6036,6.5636,3.3318,1.7073,6.7236,5.7041,0.5315,118.867,,
4152.3,192.2747,70.5657,127.6662,2.2105,81.5182,32.5701,9.1526,4.6263,1.6492,6.5398,5.9006,0.5258,119.7307,,
4152.5,193.2081,70.3206,128.1369,2.4985,82.6698,33.3685,9.659,4.8795,1.5092,6.4538,6.2176,0.4964,120.249,,
4152.6,193.9221,70.2712,128.4888,2.5433,82.6453,33.7188,7.34,3.72,1.4427,6.6194,6.2879,0.5248,120.8052,,
4152.9,193.8354,70.8351,129.8024,2.5088,80.6086,32.5743,2.0519,1.0759,1.2624,7.9026,6.1791,0.5259,121.0026,,
4153.0,192.609,70.9088,130.1419,2.5227,81.1711,32.358,1.7352,0.9176,1.206,8.4805,6.0841,0.5259,121.2342,,
4153.1,191.3702,71.0069,130.4049,2.5692,81.8675,32.6446,1.6182,0.8591,1.1538,9.0982,5.973,0.502,121.2458,,
4153.2,190.7133,71.1291,130.5979,2.6216,82.0764,33.2622,1.5491,0.8246,1.1071,9.6689,5.8768,0.5192,121.2092,,
4153.3,190.6192,71.2258,130.633,2.6584,81.6825,33.7019,1.4804,0.7902,1.0734,10.0839,5.8161,0.5258,121.0591,,
4154.1,193.2972,71.1779,128.5675,2.6533,83.1611,32.3736,1.6731,0.8866,1.1732,12.5294,4.9415,0.4526,119.6453,,
4154.3,195.2163,71.1522,128.1662,2.6453,82.9712,29.6283,1.4713,0.7856,1.2421,12.9692,4.6148,0.4378,119.4222,,
4154.4,196.6569,71.0956,128.0863,2.6485,82.172,30.2442,1.2973,0.6986,1.2754,12.8722,4.5624,0.4378,119.4445,,
4154.5,198.158,70.966,128.1164,2.6532,81.5396,31.7799,1.1509,0.6255,1.3091,12.6523,4.5604,0.4378,119.446,,
4154.8,201.3247,70.6473,128.4305,2.6604,82.8317,33.5484,0.9655,0.5327,1.4001,11.4633,4.8409,0.4404,120.173,,
4154.9,201.9177,70.6478,128.5302,2.6592,83.8412,33.6376,0.951,0.5255,1.4194,10.9215,5.0169,0.4545,120.465,,
4155.1,203.0961,71.097,128.6028,2.6498,84.5996,34.7208,0.9832,0.5416,1.4366,10.1228,5.2936,0.4128,119.9087,,
4155.2,203.9687,71.1846,128.5727,2.6452,83.6953,34.8679,1.0546,0.5773,1.4304,9.8225,5.3996,0.4128,119.7649,,
4155.6,211.2399,71.1921,128.3219,2.6442,79.2413,34.9407,1.7252,0.9126,1.3623,8.5184,5.7035,0.4129,119.5166,,
4155.7,214.0064,71.1609,128.3587,2.6444,79.6989,35.6359,1.629,0.8645,1.3463,8.3246,5.7262,0.4129,119.5217,,
4155.8,217.2333,71.1138,128.4401,2.6452,79.7756,35.2826,1.3501,0.725,1.3352,8.1949,5.7238,0.4128,119.7085,,
4155.9,220.9129,71.1242,128.5937,2.6463,78.248,33.9304,0.9658,0.5329,1.3531,7.9415,5.681,0.3721,119.863,,
4156.1,229.4341,71.4684,128.9709,2.6477,71.4366,31.3357,0.3528,0.2264,1.4685,6.8374,5.4871,0.372,119.6573,,
4156.3,237.4845,71.6979,129.4468,2.6529,71.911,32.3417,0.1342,0.1171,1.5776,6.5764,5.382,0.3721,119.6306,,
4156.5,242.5261,72.074,129.9269,2.6605,86.229,34.0425,0.1105,0.1098,1.9679,8.4903,5.4278,0.3328,119.3943,,
4156.7,244.9802,72.7971,130.3075,2.6579,101.0456,32.0042,0.8905,0.7448,2.4072,10.122,5.6497,0.3329,118.8772,,
4156.9,246.0937,72.7741,130.3416,2.6526,104.703,27.3423,14.3398,11.1226,2.4535,9.884,6.0287,0.3329,118.459,,
4157.0,246.2532,71.8277,130.192,2.6523,103.8273,25.7697,25.727,20.0476,2.4512,9.6487,6.247,0.3329,120.1787,,
4157.2,245.5468,68.9371,129.3757,2.6475,103.6141,25.5673,33.7295,27.0247,2.4471,9.3298,6.6762,0.2956,122.5861,,
4157.3,244.7143,67.1767,128.7941,2.6409,105.5083,26.0902,27.5251,22.6809,2.424,9.2286,6.9816,0.2957,125.5219,,
4157.6,240.7414,64.1249,127.2809,2.6263,112.8563,21.5619,15.1365,13.8521,2.3272,9.7691,7.8967,0.2956,128.4568,,
4157.8,237.4704,64.0944,127.247,2.6167,113.723,20.006,16.7092,15.5744,2.2985,10.0862,8.121,0.2953,128.4599,,
4158.1,232.8553,66.7329,128.8391,2.5874,113.4242,24.6462,18.3307,17.0495,2.2046,10.2421,8.6627,0.2608,126.2948,0.01,10.0
4158.5,231.0407,71.2166,131.3545,2.5842,115.8343,25.3598,18.8451,17.4242,2.1149,9.7445,9.235,0.1957,121.6042,0.01,10.0
4158.7,232.6393,71.8832,131.9659,2.5797,115.5945,24.2326,18.4929,17.2357,2.1521,10.0742,8.9347,0.1957,121.3619,0.01,10.0
4158.8,233.6089,71.9348,132.1075,2.5773,115.2885,23.9023,18.2418,17.1025,2.2106,10.4395,8.5936,0.1957,121.4098,0.01,10.0
4158.9,234.496,71.9034,132.1882,2.5764,114.815,23.8256,18.0353,17.0068,2.2911,10.8747,8.1573,0.1957,121.416,0.01,10.0
4159.2,236.7661,71.8498,132.1523,2.5791,115.0032,25.5794,17.6778,16.6768,2.4346,12.081,7.1709,0.1664,121.547,0.01,10.0
4159.4,238.5463,71.7543,131.9472,2.5908,113.7172,27.4747,17.4131,16.2164,2.3361,12.7297,7.0861,0.1664,121.5257,0.01,10.0
4159.6,240.2116,71.5057,131.6463,2.6216,111.4765,28.0424,17.168,15.7536,2.1744,13.1889,7.2803,0.1664,121.6469,0.01,10.0
4159.7,240.7739,71.4955,131.4558,2.6344,111.5916,27.3859,17.0986,15.637,2.1007,13.3437,7.4067,0.1633,121.4631,0.01,10.0
4160.0,241.0027,71.3126,130.6937,2.6413,113.9928,26.0451,17.2737,15.8663,1.9334,13.7372,7.7355,0.0653,121.213,0.01,10.0
4160.1,240.6525,71.1461,130.36,2.6449,114.6499,26.3544,17.4641,16.1222,1.9408,13.6679,7.7628,0.0977,121.2134,0.01,10.0
4160.3,239.4134,70.6787,129.6338,2.6529,113.9252,26.0838,17.9012,16.659,2.0003,12.9408,7.8821,0.0648,121.2314,0.01,10.0
4160.5,237.4695,70.1611,129.0275,2.659,110.8284,25.4967,18.2848,17.0432,2.0561,11.2292,8.2486,0.0462,121.5834,0.01,10.0
4160.9,233.4755,70.1517,128.9903,2.694,112.0391,25.8437,18.3444,17.2997,2.0054,9.0771,8.8881,0.0633,121.652,0.01,10.0
4161.0,233.2141,70.3535,129.2173,2.7012,111.6648,25.55,18.1153,17.1801,1.9786,9.0463,8.9608,0.0461,121.4927,0.01,10.0
4161.2,233.8791,70.7252,129.8171,2.7054,110.9385,24.5015,17.3653,16.6245,1.9113,9.4392,9.0351,0.0621,121.3949,0.01,10.0
4161.4,235.3957,70.9102,130.3189,2.6984,112.033,23.1628,16.572,15.7649,1.8518,10.2176,8.9946,0.0652,121.5583,0.01,10.0
4161.6,236.3681,70.8443,130.7292,2.6873,113.8229,24.3917,16.1437,14.9993,1.8081,11.0312,8.9004,0.0654,121.8639,0.01,10.0
4161.9,236.5728,70.1932,131.0869,2.6843,112.954,26.1553,16.1675,14.6856,1.6797,12.0719,8.802,0.0461,122.956,0.01,10.0
4162.1,235.7871,69.785,131.5721,2.689,111.7611,24.0842,16.3601,14.8265,1.5614,13.125,8.6551,0.0585,123.7892,0.01,10.0
4162.2,235.3793,69.756,131.956,2.6885,111.8999,23.4664,16.4863,14.9364,1.5222,13.6162,8.5545,0.1426,124.2071,0.01,10.0
4162.4,234.8428,70.0403,132.7306,2.6803,112.9475,22.6766,16.7048,15.1136,1.5158,14.3906,8.2886,0.1458,124.4,0.01,10.0
4162.5,234.7754,70.1648,133.0049,2.677,113.5711,22.4002,16.7337,15.1262,1.5561,14.6122,8.1321,0.1642,124.4254,0.01,10.0
4163.3,230.7397,70.2152,134.6409,2.6976,114.9331,27.0936,17.7701,16.1211,2.5584,13.8605,6.7095,0.1663,125.5032,0.01,10.0
4163.5,231.0375,71.052,136.4554,2.6915,116.069,25.4421,17.4511,15.8183,2.641,14.3081,6.4655,0.1663,125.457,0.01,10.0
4163.6,231.3737,71.4407,137.6124,2.6841,116.0483,24.6212,17.1287,15.5286,2.6411,14.5499,6.3999,0.1663,125.7638,0.01,10.0
4164.0,232.8458,73.9609,141.5372,2.678,118.6375,24.5738,16.7079,15.166,2.4532,14.9152,6.7691,0.1664,125.2455,0.01,10.0
4164.1,233.9121,75.1241,141.8545,2.6842,119.2921,24.6175,16.6768,15.1354,2.3963,14.9039,6.9954,0.1664,125.1064,0.01,10.0
4164.2,235.3,76.3023,141.8129,2.6906,119.6628,24.4478,16.5234,14.9933,2.3454,14.8982,7.2252,0.1664,123.1942,0.01,10.0
4164.5,238.8112,78.6494,138.3484,2.6863,123.2051,21.8132,16.0665,14.5927,2.2637,15.3383,7.7058,0.1914,117.8663,0.01,10.0
4165.0,231.3449,74.3402,129.2118,2.6958,143.1503,14.0642,20.3414,18.5065,2.909,19.6768,6.3728,0.1749,115.57,0.01,10.0
4165.1,229.2942,72.5951,127.8141,2.6988,144.5533,13.4875,21.3376,19.4016,3.0432,19.4168,6.2587,0.23,117.2014,0.01,10.0
4165.2,227.9086,70.7984,126.7758,2.6981,144.4749,13.5444,21.9415,19.9405,3.1616,19.0757,6.1709,0.1957,119.7174,0.01,10.0
4165.3,227.3615,69.4151,126.0687,2.6958,143.8013,14.2199,22.2025,20.1715,3.2777,18.6856,6.0752,0.2181,120.1211,0.01,10.0
4165.6,229.9256,67.4959,125.4684,2.6888,141.1003,17.3336,22.018,20.008,3.4421,17.7351,5.8965,0.1957,122.7691,0.01,10.0
4165.7,231.23,67.4868,125.5417,2.6872,139.4133,17.7241,21.9176,19.9206,3.3959,17.812,5.834,0.1957,122.8054,0.01,10.0
4165.8,232.4005,67.6419,125.6173,2.6862,137.7875,17.7302,21.8025,19.8177,3.3235,17.9966,5.7914,0.2029,122.5686,0.01,10.0
4166.3,234.9847,68.4952,125.0845,2.6875,138.5204,18.3372,20.5677,18.6999,3.162,17.8716,5.9281,0.1958,121.084,0.01,10.0
4166.4,234.9933,68.4357,124.9087,2.689,138.3416,18.6871,20.3204,18.4863,3.1751,17.72,5.9872,0.2307,120.992,0.01,10.0
4166.7,234.464,68.2518,124.4994,2.6985,139.3224,17.9223,19.8815,18.1609,3.1435,16.9068,6.5138,0.2308,121.2982,0.01,10.0
4166.9,233.5257,68.2799,124.4891,2.6981,140.0049,17.0515,19.8261,18.2593,3.0631,16.4229,6.9655,0.2308,120.9609,0.01,10.0
4167.1,231.8223,68.4016,124.1904,2.7092,137.827,16.7958,19.9861,18.5547,2.9301,15.4969,7.5569,0.241,120.6066,0.01,10.0
4167.4,228.813,68.0487,123.5032,2.7363,133.0897,16.7091,20.8204,19.311,2.7271,14.1818,8.2126,0.2692,120.4449,0.01,10.0
4167.5,228.1591,67.7031,123.3275,2.7332,133.2549,16.5392,21.1292,19.5829,2.7198,14.3211,8.1741,0.2692,120.9461,0.01,10.0
4167.6,227.8004,67.528,123.1801,2.7255,133.8098,16.3851,21.3444,19.778,2.7276,14.5041,8.1108,0.2693,121.0599,0.01,10.0
4167.7,227.6726,67.4861,123.0677,2.7161,134.5466,16.2912,21.4525,19.8768,2.7415,14.6944,8.0536,0.2692,121.0108,0.01,10.0
4167.8,227.7159,67.5206,123.0465,2.7077,135.8644,16.3124,21.4658,19.8856,2.7602,15.0522,8.0072,0.2875,120.9137,0.01,10.0
4167.9,227.9364,67.7006,123.1256,2.702,138.1719,16.5737,21.3815,19.8005,2.7832,15.6844,7.9853,0.3097,120.895,0.01,10.0
4168.0,228.3613,67.9701,123.2898,2.6997,141.0841,17.1046,21.1709,19.5968,2.7996,16.3159,8.0165,0.2723,120.5407,0.01,10.0
4168.4,232.1548,68.8925,124.7148,2.7144,143.4269,18.2548,19.4082,17.9486,2.6781,16.1186,8.528,0.3098,120.305,0.01,10.0
4168.5,233.2982,68.9747,125.0065,2.7145,141.6878,18.2106,18.9227,17.5018,2.5932,15.6431,8.7376,0.3097,120.3,0.01,10.0
4168.8,234.3443,69.0775,125.805,2.7059,138.5504,17.7674,18.4946,17.1242,2.5729,15.4447,8.5391,0.3097,120.914,0.01,10.0
4168.9,233.8521,69.0603,125.7834,2.7035,138.468,17.4421,18.73,17.3444,2.653,15.7718,8.237,0.3097,120.9067,0.01,10.0
4169.2,232.3369,68.9892,125.8155,2.7048,139.8938,17.5877,19.3877,17.9429,3.1327,17.2747,6.8819,0.3094,121.0323,0.01,10.0
4169.3,232.3216,69.0518,125.9337,2.7058,141.1848,17.8451,19.3697,17.9267,3.3271,17.6389,6.4775,0.3093,121.0378,0.01,10.0
4169.5,233.0793,69.6337,125.7294,2.7031,144.2159,17.3746,18.9917,17.5779,3.5823,17.6368,6.2129,0.3092,120.1117,0.01,10.0
4169.6,233.5908,69.7606,125.4996,2.7003,145.4335,16.7681,18.7733,17.3703,3.6214,17.4168,6.2948,0.3092,119.6268,0.01,10.0
4169.7,233.9651,69.7029,125.2173,2.6968,145.9502,16.3301,18.6406,17.2384,3.5989,17.1963,6.4405,0.3089,119.5678,0.01,10.0
4169.9,233.8391,69.0314,124.3364,2.6925,145.2795,16.4302,18.7034,17.2773,3.4348,16.7791,6.8452,0.309,119.65,0.01,10.0
4170.0,233.2612,68.6073,123.7275,2.6958,144.1866,16.7385,18.9015,17.451,3.3181,16.5499,7.0883,0.3089,120.0309,0.01,10.0
4170.4,228.8025,68.071,121.7659,2.7076,135.2224,17.1585,20.5762,18.9636,2.7855,15.3343,7.8834,0.3096,119.2049,0.01,10.0
4170.6,227.498,67.9425,121.4759,2.703,134.2507,16.7978,21.2057,19.5309,2.7255,15.1677,8.0203,0.3095,119.127,0.01,10.0
4170.9,228.0535,68.4436,122.0921,2.7003,139.9296,17.0258,20.8834,19.2114,2.9495,15.8902,7.591,0.3152,118.9989,0.01,10.0
4171.0,228.662,68.5448,122.3035,2.6989,142.4348,17.3672,20.5661,18.9134,3.0393,16.2549,7.4152,0.3323,119.0055,0.01,10.0
4171.1,229.3449,68.5998,122.5076,2.6968,143.5383,17.5336,20.2627,18.63,3.0695,16.2945,7.3947,0.3095,119.0467,0.01,10.0
4171.2,230.0158,68.6152,122.6998,2.694,142.984,17.4713,20.0242,18.4081,3.057,16.1323,7.4629,0.348,119.126,0.01,10.0
4171.3,230.5959,68.3822,122.8675,2.6924,141.4302,17.3426,19.8702,18.2666,3.0247,15.9424,7.5474,0.3092,119.8106,0.01,10.0
4171.5,231.0926,68.3262,122.8148,2.6985,138.9771,17.4437,19.7386,18.1503,2.9409,15.8125,7.6508,0.3093,119.7572,0.01,10.0
4171.8,229.659,68.6203,122.8106,2.7154,141.4373,17.455,19.85,18.2557,2.8519,17.3292,7.1854,0.3515,119.3185,0.01,10.0
4171.9,228.9018,68.6285,122.7555,2.7155,143.3005,17.2134,19.8884,18.2896,2.8754,18.3588,6.7525,0.3516,119.2333,0.01,10.0
4172.0,228.2278,68.5966,122.6128,2.712,144.4996,17.1558,19.8879,18.2873,2.9293,19.3911,6.2676,0.3518,119.2227,0.01,10.0
4172.1,227.7544,68.5381,122.3923,2.7067,144.6895,17.3658,19.8367,18.2385,2.9882,20.0948,5.9144,0.3521,119.1133,0.01,10.0
4172.2,227.4981,68.5372,122.2124,2.7008,143.8067,17.6636,19.7331,18.1435,3.0397,20.6071,5.6685,0.3519,118.8976,0.01,10.0
4172.3,227.4476,68.5542,122.0524,2.6961,142.7756,17.8598,19.6088,18.0327,3.0883,21.0004,5.4752,0.3517,118.8489,0.01,10.0
4172.7,228.4488,68.3344,121.6601,2.6996,146.5424,18.2648,19.5825,18.0187,3.2439,20.9964,5.2377,0.3515,118.8148,0.01,10.0
4172.8,228.7731,68.3017,121.7803,2.6995,146.9372,18.0011,19.6802,18.1013,3.2696,20.835,5.2073,0.3515,119.035,0.01,10.0
4173.0,229.5895,68.0914,122.0474,2.6958,146.7434,17.2844,19.5371,17.9506,3.3606,20.438,4.9991,0.3811,119.486,0.01,10.0
4173.1,230.1824,68.0341,122.1758,2.6947,146.3363,17.372,19.2246,17.6602,3.4354,20.0844,4.8427,0.3941,119.6096,0.01,10.0
4173.2,230.9243,68.1611,122.26,2.6945,145.5555,17.7442,18.7972,17.2732,3.5204,19.6304,4.7032,0.3651,119.7393,0.01,10.0
4173.4,232.6494,68.7471,122.0728,2.6974,143.8386,18.556,18.0493,16.6061,3.6438,18.7856,4.6728,0.3917,118.6575,0.01,10.0
4173.8,231.8677,68.767,121.1666,2.7171,142.1629,18.596,18.5691,17.1016,3.7075,18.2039,5.2141,0.394,117.906,0.01,10.0
4173.9,230.2088,68.767,120.9155,2.721,142.8373,18.3758,18.9345,17.4451,3.6892,18.3248,5.354,0.394,117.5905,0.01,10.0
4174.0,228.2453,68.4971,120.7526,2.7233,143.3896,18.2146,19.2432,17.7378,3.6743,18.454,5.4596,0.3759,117.5198,0.01,10.0
4174.1,226.3055,68.0536,120.6752,2.7249,143.1887,18.2587,19.4751,17.9582,3.6702,18.5583,5.5187,0.394,118.2491,0.01,10.0
4174.4,222.9383,67.3225,121.1029,2.7336,140.2657,19.0058,19.8745,18.3158,3.7628,18.6992,5.3429,0.3942,119.8317,0.01,10.0
4174.7,223.8788,66.8717,121.5499,2.7197,141.5847,18.454,19.8636,18.3066,3.8313,17.627,5.7008,0.3721,120.7464,0.01,10.0
4174.8,224.5153,66.8083,121.9507,2.7109,143.2649,18.6331,19.7716,18.2285,3.8187,17.1622,5.9373,0.4034,121.3831,0.01,10.0
4175.2,226.2574,67.6477,124.7485,2.7032,143.6767,18.684,19.6016,18.0812,3.74,17.2413,5.8945,0.4179,122.0715,0.01,10.0
4175.3,226.6189,67.8869,125.7195,2.709,143.5231,18.7237,19.6624,18.1388,3.7386,17.4486,5.7694,0.4179,122.607,0.01,10.0
4175.5,227.7691,68.6215,127.4654,2.7147,146.0978,19.4716,19.6193,18.1017,3.7812,17.8244,5.4358,0.4279,122.979,0.01,10.0
4175.7,229.9034,69.5817,128.9847,2.7085,148.0977,19.9161,19.0924,17.6071,3.8105,17.6335,5.4236,0.4178,122.6694,0.01,10.0
4175.8,231.2918,70.0327,129.572,2.7019,148.0672,19.9672,18.6617,17.207,3.7867,17.2485,5.5998,0.4179,122.567,0.01,10.0
4175.9,232.7643,70.3765,130.143,2.696,147.9171,19.9679,18.2145,16.7979,3.7562,16.8207,5.7859,0.4178,122.5544,0.01,10.0
4176.0,234.1884,70.629,130.6453,2.6927,147.7667,19.8574,17.8193,16.4427,3.7309,16.4352,5.9286,0.4178,122.6026,0.01,10.0
4176.2,236.6944,70.9834,131.6207,2.6927,145.7673,19.1804,17.2721,15.954,3.716,16.0228,5.8571,0.4637,122.8167,0.01,10.0
4176.4,238.8729,71.3407,132.6158,2.693,142.8396,18.6653,16.7921,15.5103,3.7623,16.3797,5.3126,0.4637,123.0387,0.01,10.0
4176.7,241.8924,72.0854,133.7812,2.6993,139.1443,20.041,15.8744,14.6711,3.9116,17.761,4.201,0.4637,122.9476,0.01,10.0
4177.1,243.9482,72.7054,134.6733,2.6956,142.665,19.9287,14.9767,14.004,3.8141,18.0978,4.4418,0.5096,122.7291,0.01,10.0
4177.3,243.6712,72.7761,134.4475,2.6978,142.5362,19.2885,14.647,13.8635,3.7293,17.6497,4.924,0.5097,122.5357,0.01,10.0
4177.5,242.7135,72.5451,134.054,2.7069,140.6271,18.3626,14.4054,13.8019,3.695,17.0612,5.3316,0.5081,122.448,0.01,10.0
4177.7,241.4389,72.1557,133.6504,2.7186,142.3638,17.9191,14.3586,13.8598,3.7523,16.6861,5.4229,0.5075,122.7792,0.01,10.0
4177.9,240.4824,72.0703,133.2448,2.7202,145.5865,18.3007,14.4147,13.9629,3.8462,16.7426,5.2441,0.5078,122.6278,0.01,10.0
4178.0,240.2558,72.1081,133.1772,2.7171,145.8412,18.436,14.4342,14.0019,3.8573,16.8442,5.1682,0.5536,122.4805,0.01,10.0
4178.3,240.6875,72.0455,132.9467,2.7201,141.3844,18.8041,14.2633,13.8945,3.7472,17.3902,5.0299,0.5538,122.4267,0.01,10.0
4178.4,241.0073,71.9954,132.7981,2.7234,140.1585,19.1458,14.1391,13.7866,3.6693,17.6421,5.042,0.5537,122.423,0.01,10.0
4178.7,241.141,71.9951,132.4877,2.7239,144.2138,19.7762,13.9624,13.648,3.3939,18.0555,5.4799,0.5557,122.2023,0.01,10.0
4178.8,240.8626,71.9726,132.3325,2.7202,145.4132,19.6695,14.018,13.7152,3.3575,18.0727,5.5491,0.5557,122.1135,0.01,10.0
4178.9,240.5498,71.8886,132.2126,2.7149,145.57,19.5493,14.1074,13.8128,3.3708,18.0739,5.5079,0.5962,122.1574,0.01,10.0
4179.0,240.2929,71.7735,132.1549,2.7102,144.629,19.4662,14.1954,13.9048,3.4138,18.1373,5.3958,0.5758,122.1943,0.01,10.0
4179.1,240.1372,71.6454,132.1622,2.7085,143.0733,19.4285,14.261,13.9725,3.4965,18.1994,5.1994,0.5676,122.4088,0.01,10.0
4179.2,240.056,71.5603,132.3379,2.7102,141.4036,19.4334,14.3055,14.0195,3.6102,18.1902,4.9563,0.6022,122.7772,0.01,10.0
4179.6,239.0727,71.815,133.9437,2.7198,137.3796,19.6767,14.5892,14.3291,3.9079,17.0063,4.9449,0.6075,123.4082,0.01,10.0
4179.7,238.689,71.9992,134.4243,2.7246,137.1304,19.796,14.6699,14.4148,3.941,16.6111,5.1635,0.6072,123.5685,0.01,10.0
4179.8,238.4764,72.1575,134.873,2.7308,138.0634,19.9519,14.7159,14.4627,3.9557,16.1019,5.5014,0.6073,123.608,0.01,10.0
4179.9,238.4987,72.276,135.2747,2.7359,140.0299,20.0667,14.699,14.4443,3.9554,15.4123,5.9607,0.6035,123.7384,0.01,10.0
4180.0,238.7667,72.3304,135.5756,2.7374,141.3714,20.0673,14.6226,14.3668,3.9467,14.7914,6.3939,0.6073,123.9474,0.01,10.0
4180.4,240.6367,72.3536,136.1365,2.7208,140.9212,19.7652,14.2495,14.0266,3.9059,14.591,7.1844,0.6157,124.247,0.01,10.0
4180.5,240.8186,72.3288,136.2383,2.7179,143.049,19.9279,14.2123,13.9921,3.8956,15.0258,7.1993,0.6158,124.3652,0.01,10.0
4180.6,240.9126,72.3033,136.3276,2.7173,145.5036,20.1759,14.1711,13.9471,3.8936,15.4206,7.1472,0.6158,124.5135,0.01,10.0
4180.9,241.5856,72.2071,136.4843,2.7193,148.3749,20.229,14.0306,13.7843,3.9591,16.2906,6.6655,0.6202,124.74,0.01,10.0
4181.0,241.9852,72.2299,136.5671,2.72,146.3559,19.8716,14.0291,13.7761,4.0584,16.5002,6.2092,0.6277,124.7561,0.01,10.0
4181.4,242.6166,72.3833,137.2437,2.7088,139.9777,18.4347,14.3465,14.0645,4.3267,17.0882,4.837,0.6685,125.0037,0.01,10.0
4181.5,242.5015,72.4618,137.5367,2.7041,140.4072,18.4999,14.3314,14.0393,4.3192,17.3488,4.7274,0.6529,125.1518,0.01,10.0
4181.6,242.4023,72.584,137.8918,2.7021,141.2505,18.7822,14.2191,13.9219,4.2923,17.7774,4.6053,0.6858,125.1878,0.01,10.0
4181.9,242.6651,72.9237,138.7728,2.6988,143.6776,19.997,13.6024,13.3173,4.0682,19.448,4.3849,0.6638,125.188,0.01,10.0
4182.2,243.6508,72.5498,139.2325,2.7025,139.5004,20.8022,13.1483,12.8759,3.988,19.9663,4.1477,0.693,126.137,0.01,10.0
4182.3,243.9052,72.4403,139.1845,2.7057,139.7006,20.499,13.1342,12.8686,3.9418,19.8889,4.2552,0.7027,126.2528,0.01,10.0
4182.4,243.9625,72.5133,138.833,2.7081,140.8755,19.899,13.2064,12.9459,3.8725,19.6431,4.4939,0.7028,125.7067,0.01,10.0
4182.5,243.7917,72.6119,138.4379,2.7098,142.0595,19.3245,13.3683,13.1091,3.7972,19.3178,4.7869,0.703,125.4183,0.01,10.0
4182.6,243.3921,72.5352,138.265,2.7117,142.5719,19.0159,13.5912,13.3301,3.7188,18.9491,5.1125,0.7029,125.5495,0.01,10.0
4182.9,241.7073,72.2597,137.6999,2.7139,140.2646,19.39,14.2865,14.0082,3.3917,17.9867,6.2748,0.715,125.5354,0.01,10.0
4183.1,241.3974,72.2144,137.8996,2.7056,139.925,19.0633,14.3718,14.0813,3.2512,17.6465,6.7527,0.7076,125.6699,0.01,10.0
4183.2,241.5667,72.2828,138.2387,2.7015,140.331,19.114,14.2667,13.9727,3.2357,17.502,6.8689,0.7224,125.8797,0.01,10.0
4183.3,241.8794,72.4058,138.6406,2.6995,140.6959,19.5303,14.0889,13.7934,3.2341,17.3206,6.9831,0.7224,125.952,0.01,10.0
4184.1,244.1496,73.7072,142.6329,2.7074,142.8845,20.2792,12.3984,12.1435,3.5437,16.9075,6.48,0.7225,126.9411,0.01,10.0
4184.3,243.855,73.8532,142.6003,2.716,141.5543,20.0213,12.3133,12.0705,3.5428,16.9563,6.1418,0.7441,126.8051,0.01,10.0
4184.4,243.6444,73.8516,142.2444,2.717,139.3678,19.4687,12.3525,12.1114,3.4983,16.8453,6.0783,0.7443,126.4776,0.01,10.0
4184.7,243.3788,73.5067,140.4139,2.7088,133.2189,18.4274,12.6872,12.4405,3.3225,16.1514,6.3368,0.7444,125.788,0.01,10.0
4184.8,243.425,73.3288,139.912,2.7097,134.6294,18.4764,12.8679,12.6152,3.2463,16.0427,6.5164,0.7446,125.744,0.01,10.0
4185.0,243.4769,73.1578,139.0992,2.7169,140.0411,18.6816,13.2385,12.9704,3.0873,16.1839,6.9163,0.7445,125.3259,0.01,10.0
4185.1,243.4458,73.1429,138.7669,2.7192,140.8143,18.8159,13.3738,13.1,3.0306,16.0626,7.1189,0.7445,125.2179,0.01,10.0
4185.2,243.4035,73.1823,138.5762,2.7192,140.0149,19.0608,13.4536,13.1779,2.9833,15.8888,7.2958,0.7446,125.0566,0.01,10.0
4185.4,243.4111,73.1373,138.6143,2.7157,137.8737,19.7948,13.3996,13.1286,2.9162,15.7752,7.5251,0.7445,125.1416,0.01,10.0
4185.5,243.491,73.1195,138.618,2.7146,137.4998,19.8771,13.2783,13.0097,2.8995,15.7579,7.5864,0.7446,125.1446,0.01,10.0
4185.9,244.3217,73.542,138.7469,2.7191,140.2416,19.3579,12.7205,12.4701,2.8812,17.8028,7.0159,0.7677,124.985,0.01,10.0
4186.1,244.9159,74.2968,138.5736,2.7191,139.5599,19.9361,12.7237,12.4812,2.9605,19.7431,6.1352,0.7682,123.6676,0.01,10.0
4186.2,245.1026,74.4642,138.3125,2.7148,139.6266,20.0509,12.8441,12.6005,3.0302,20.6874,5.5919,0.7681,123.343,0.01,10.0
